機構代碼,區域,縣市,行政區,機構名稱,地址,電話,經度,緯度
1146010041,東區,臺東縣,台東市,天主教花蓮教區醫療財團法人台東聖母醫院,臺東縣台東市杭州街2號,089-322833,121.1463877,22.7577577
291010010,台北區,連江縣,南竿鄉,連江縣立醫院,連江縣南竿鄉復興村217號,083-623995 ,119.948945,26.161011
2391020010,台北區,連江縣,北竿鄉,北竿衛生所,連江縣北竿鄉塘岐村25號,083-655592 ,119.9963,26.223229
2391040012,台北區,連江縣,東引鄉,東引衛生所,連江縣東引鄉中柳村123號,083-677206 ,120.490658,26.367287
2391030016,台北區,連江縣,莒光鄉,西莒衛生所,連江縣莒光鄉青帆村14－1號,083-689122 ,119.937967,25.967984
2391030026,台北區,連江縣,莒光鄉,東莒衛生所,連江縣莒光鄉大坪村30－1號,083-689038 ,119.976883,25.958155
2346110014,東區,臺東縣,綠島鄉,臺東縣綠島鄉衛生所,臺東縣綠島鄉中寮村1－1號,089-672511,121.469647,22.673159
2346160014,東區,臺東縣,蘭嶼鄉,臺東縣蘭嶼鄉衛生所,臺東縣蘭嶼鄉紅頭村36號,089-732575,121.554739,22.024836
190030516,台北區,金門縣,烈嶼鄉,衛生福利部金門醫院-烈嶼院區,金門縣烈嶼鄉后井37號,082-364268,118.242498,24.4309
3511021607,台北區,基隆市,七堵區,正光診所,基隆市七堵區南興路12號,02-24569275,121.7148797,25.0977798
3511010202,台北區,基隆市,中正區,王立文婦產科診所,基隆市中正區義一路４１號,02-24278888,121.7456326,25.13323435
3501151269,台北區,臺北市,士林區,粱耳鼻喉科診所,台北市士林區社正路12之1號,02-28168456,121.509303,25.08855
3501154475,台北區,臺北市,士林區,樹爸爸親子診所,台北市士林區德行東路286號,02-28381838,121.535979,25.109961
3501022610,台北區,臺北市,大安區,陳建銓耳鼻喉科診所,台北市大安區樂利路93號,02-27365811,121.552278,25.025507
350102A107,台北區,臺北市,大安區,夏爾診所,台北市大安區信義路四段265巷54號,02-23255508,121.555537,25.034984
3501101849,台北區,臺北市,中山區,北安聯合診所,台北市中山區北安路569-3,02-25337777,121.548254,25.080839
3501107574,台北區,臺北市,中山區,榮星診所,台北市中山區龍江路272號,02-25168112,121.540638,25.060607
3501109845,台北區,臺北市,中山區,永育樂群診所,台北市中山區樂群二路210之2號,02-85012268,121.5592959,25.0795602
3501110928,台北區,臺北市,內湖區,成功耳鼻喉科診所,台北市內湖區成功路三段164號,02-27940064,121.590238,25.080327
3501112815,台北區,臺北市,內湖區,魏之明小兒科診所,台北市內湖區康寧路三段54-6號,02-26306968,121.609493,25.071431
3501113330,台北區,臺北市,內湖區,仁弘耳鼻喉科診所,台北市內湖區內湖路一段737巷50弄37號一樓,02-26596360,121.578401,25.080693
3501113410,台北區,臺北市,內湖區,康樂診所,台北市內湖區康樂街82號,02-26308800,121.618858,25.07051627
3501200785,台北區,臺北市,文山區,陳建業診所,台北市文山區景文街86號,02-29358181,121.541149,24.989283
3501201004,台北區,臺北市,文山區,洪佑承小兒專科診所,台北市文山區興隆路四段64-2號,02-29364708,121.561366,24.985025
3501201237,台北區,臺北市,文山區,平安耳鼻喉科診所,台北市文山區木新路3段106號1樓,02-86611963,121.562749,24.982275
3501010012,台北區,臺北市,松山區,榮恩耳鼻喉科小兒科聯合診所,台北市南京東路五段258號 ,02-27688749,121.566471,25.051151
3501171225,台北區,臺北市,信義區,張育驍診所,台北市信義區吳興街467巷2弄10號,02-27296611,121.569481,25.02401436
3501194451,台北區,臺北市,萬華區,青年診所,台北市萬華區中華路2段424號,02-23032450,121.506144,25.027526
3501194648,台北區,臺北市,萬華區,光耳鼻喉科診所,台北市萬華區青年路90號,02-23077565,121.502584,25.023081
3501195869,台北區,臺北市,萬華區,益銓診所,台北市萬華區萬大路233號,02-23331323,121.500595,25.026491
3501196071,台北區,臺北市,萬華區,名家耳鼻喉科診所,台北市萬華區西藏路107-2號,02-23036513,121.503456,25.029553
3531025307,台北區,新北市,三重區,詹益智耳鼻喉科診所,新北市三重區重陽路四段6號1樓,02-29859589,121.490632,25.068935
3531026368,台北區,新北市,三重區,康倍耳鼻喉科診所,新北市三重區正義北路117號,02-29849506,121.496903,25.065958
3531024122,台北區,新北市,三重區,保順聯合診所,新北市三重區正義北路5號,02-29845630,121.4979038,25.06275694
3531092086,台北區,新北市,三峽區,文化耳鼻喉科診所,新北市三峽區文化路127號,02-86719555,121.369851,24.93621104
3531092175,台北區,新北市,三峽區,泓廷耳鼻喉科診所,新北市三峽區文化路127號,02-86719555,121.369851,24.93621104
3531046075,台北區,新北市,中和區,力禾耳鼻喉科診所,新北市中和區連城路15號,02-82457641,121.499013,25.002127
3531042059,台北區,新北市,中和區,民樂耳鼻喉科診所,新北市中和區民樂路28號1樓,02-22256896,121.482614,25.001082
3531042586,台北區,新北市,中和區,陳建良耳鼻喉科診所,新北市中和區景新街465號,02-89413009,121.513388,24.988244
3531044491,台北區,新北市,中和區,嘉仁診所,新北市中和區華順街132號,02-29521878,121.46492,24.996272
3531045381,台北區,新北市,中和區,中和重慶耳鼻喉科診所,新北市中和區中和路127號,02-22426600,121.501804,25.000122
3531044553,台北區,新北市,中和區,翰霖耳鼻喉科診所,新北市中和區景安路202號,02-22462238,121.5040033,24.99124453
3531032179,台北區,新北市,永和區,國平耳鼻喉科診所,新北市永和區永貞路376號,02-89233980,121.50991,25.007027
3531033827,台北區,新北市,永和區,和安耳鼻喉科診所,新北市永和區中和路525號,02-29223000,121.511129,25.002872
3531034155,台北區,新北市,永和區,頂溪耳鼻喉科診所,新北市永和區永和路二段139-1號1樓,02-29290066,121.515041,25.012561
3531034388,台北區,新北市,永和區,誠新耳鼻喉科診所,新北市永和區永和路二段173號,02-22318000,121.515224,25.013207
3531031903,台北區,新北市,永和區,長欣診所,新北市永和區文化路78號,02-22311663,121.5141244,25.01555199
3531112707,台北區,新北市,汐止區,大同耳鼻喉科診所,新北市汐止區大同路二段300號,02-26919292,121.655362,25.066471
3531113366,台北區,新北市,汐止區,育和診所,新北市汐止區中正路31號,02-26486803,121.662328,25.070246
3531010137,台北區,新北市,板橋區,周耳鼻喉科診所,新北市板橋區文化路二段五號,02-22525158,121.468466,25.024262
3531013076,台北區,新北市,板橋區,林國本耳鼻喉科診所,新北市板橋區文聖街6號,02-22557445,121.475227,25.032394
3531016102,台北區,新北市,板橋區,雙十鄭林診所,新北市板橋區雙十路二段138號,02-82595133,121.473795,25.029057
3531016433,台北區,新北市,板橋區,熊明旺耳鼻喉科診所,新北市板橋區中山路二段84之2號,02-89525545,121.474835,25.016099
3531013003,台北區,新北市,板橋區,陳敏玲內科診所,新北市板橋區溪崑二街97號,02-26816661,121.4269247,24.98924952
3531171368,台北區,新北市,林口區,侯志龍小兒科診所,新北市林口區公園路25號,02-26089001,121.366814,25.06786
3531171439,台北區,新北市,林口區,黃紹基診所,新北市林口區民有街156號1樓,02-26005385,121.37255,25.075984
3531172007,台北區,新北市,林口區,羊咩咩親子診所,新北市林口區仁愛路二段206號,02-26028885,121.378501,25.074228
3531160230,台北區,新北市,泰山區,林慶國耳鼻喉科診所,新北市泰山區明志路一段475號,02-22962841,121.430826,25.055668
3531161684,台北區,新北市,泰山區,永旭診所,新北市泰山區仁愛路112-2號,02-22979722,121.433635,25.05567135
3531065123,台北區,新北市,新莊區,志安診所,新北市新莊幸福路521號,02-22769455,121.4554569,25.04933832
3531061938,台北區,新北市,新莊區,錦明耳鼻喉科診所,新北市新莊區民安路195號,02-22028080,121.426173,25.022614
3531062168,台北區,新北市,新莊區,馨平耳鼻喉科診所,新北市新莊區中平路82巷12號,02-89921881,121.445417,25.044781
3531063594,台北區,新北市,新莊區,沈耳鼻喉科診所,新北市新莊區富國路67號1樓,02-29016119,121.419869,25.02616
3531064368,台北區,新北市,新莊區,吳小兒科診所,新北市新莊區中平路297號,02-22799955,121.444672,25.051072
3531065267,台北區,新北市,新莊區,陳世中耳鼻喉科診所,新北市新莊區中平路277號1F,02-89928126,121.444688,25.05018
3531066728,台北區,新北市,新莊區,力新診所,新北市新莊區中原東路62號,02-85221606,121.463519,25.054637
3531066737,台北區,新北市,新莊區,宜新診所,新北市新莊區中原東路62號,02-85221606,121.463519,25.054637
3531071943,台北區,新北市,樹林區,朱水松耳鼻喉科診所,新北市樹林區中山路一段151之2號,02-26812928,121.422068,24.989007
3531072084,台北區,新北市,樹林區,蔡瓊倩內科診所,新北市樹林區中山路一段151之2號,02-26812928,121.422058,24.989033
3531142090,台北區,新北市,蘆洲區,鴻文耳鼻喉科診所,新北市蘆洲區集賢路224巷14號,02-82863222,121.481942,25.087038
3531142394,台北區,新北市,蘆洲區,超群耳鼻喉科診所,新北市蘆洲區長安街78號1樓,02-28487547,121.462344,25.080349
3531142947,台北區,新北市,蘆洲區,本一診所,新北市蘆洲區長榮路43-1號1樓,02-22836622,121.462967,25.082716
3531143686,台北區,新北市,蘆洲區,蘆洲現代耳鼻喉科診所,新北市蘆洲區集賢路306號1樓,02-82811112,121.481358,25.085131
3531143695,台北區,新北市,蘆洲區,蘆洲集賢耳鼻喉科診所,新北市蘆洲區集賢路306號,02-82811112,121.481358,25.085131
3531143855,台北區,新北市,蘆洲區,福安小兒科診所,新北市蘆洲區中正路131號1樓,02-82816880,121.469391,25.084572
3534012339,台北區,宜蘭縣,宜蘭市,潘仁佑診所,宜蘭縣宜蘭市中山路五段29號,03-9286661,121.7556931,24.76750884
3532082217,北區,桃園市,八德區,瀚文耳鼻喉科診所,桃園市八德區桃鶯路5號,03-3641252,121.326443,24.971813
3532082324,北區,桃園市,八德區,廣恩耳鼻喉科診所,桃園市八德區廣福路83號,03-3669161,121.297241,24.958908
3532082379,北區,桃園市,八德區,郭淵進診所,桃園市八德區興豐路650號1樓,03-3732373,121.295374,24.930848
3532082726,北區,桃園市,八德區,李耳鼻喉科診所,桃園市八德區介壽路一段907號,03-3630063,121.299749,24.960214
3532031943,北區,桃園市,大溪區,大桃園耳鼻喉科診所,桃園市大溪區康莊路100號,03-3870976,121.288064,24.88211
3532025678,北區,桃園市,中壢區,鄭朝強小兒科診所,桃園市中壢區元化路226號1樓,03-4258789,121.226598,24.961207
3532027172,北區,桃園市,中壢區,佳國耳鼻喉科診所,桃園市中壢區中北路47號1樓,03-4664735,121.236829,24.956136
3532024297,北區,桃園市,中壢區,吳瑞瓊小兒科診所,桃園市中壢區元化路75號,03-4268833,121.228016,24.95794221
3532012804,北區,桃園市,桃園區,柯福順耳鼻喉科診所,桃園市桃園區中山路613號,03-2201122,121.294167,24.990919
3532012966,北區,桃園市,桃園區,鴻林耳鼻喉科診所,桃園市桃園區中正路567號,03-3377088,121.304908,25.004038
3532014273,北區,桃園市,桃園區,楊文彬耳鼻喉科診所,桃園市桃園區春日路850號1樓,03-3150628,121.309381,25.014804
3532014782,北區,桃園市,桃園區,李柏鋒診所,桃園市桃園區中山路807號,03-2207480,121.289171,24.989895
3532015190,北區,桃園市,桃園區,健新耳鼻喉科診所,桃園市桃園區建國路18號1樓,03-3750778,121.317322,24.986035
3532015896,北區,桃園市,桃園區,慈文診所,桃園市桃園區中正路566號,03-3355482,121.30546,25.003736
3532016919,北區,桃園市,桃園區,大中骨科診所,桃園市桃園區中正路566號,03-3355482,121.30546,25.003736
3532014773,北區,桃園市,桃園區,何翊菁診所,桃園市桃園區中埔六街123號1樓,"03-3551192,03-3551466",121.2953991,25.01783393
3532041681,北區,桃園市,楊梅區,邵耳鼻喉科診所,桃園市楊梅區中興路105號,03-4813212,121.1819444,24.9186313
3532091672,北區,桃園市,龍潭區,怡合診所,桃園市龍潭區中豐路352號,03-4808387,121.2118487,24.87943053
3532070548,北區,桃園市,龜山區,遠東耳鼻喉科診所,桃園市龜山區萬壽路二段997號,03-3502720,121.336781,24.994712
3532071983,北區,桃園市,龜山區,德馨診所,桃園市龜山區復興三路3-2號,03-3181458,121.375649,25.054593
3532072159,北區,桃園市,龜山區,南崁現代診所,桃園市龜山區南祥路40號,03-3218080,121.297427,25.046271
3532072499,北區,桃園市,龜山區,無尾熊診所,桃園市龜山區文學路261號1樓,03-3278068,121.3891815,25.04157523
3532051847,北區,桃園市,蘆竹區,宏安耳鼻喉科診所,桃園市蘆竹區南昌路261號,03-2122946,121.291754,25.040157
3512040455,北區,新竹市,北區,林聖旦耳鼻喉科診所,新竹市北區湳雅街58-2號,03-5312030,120.971318,24.818328
3512040599,北區,新竹市,北區,劉復國診所,新竹市北區中山路48號,03-5210085,120.966807,24.805562
3512042244,北區,新竹市,北區,祐庭耳鼻喉科診所,新竹市北區光華街99-1號1樓,03-5351166,120.971673,24.818121
3512010126,北區,新竹市,東區,林安復耳鼻喉科診所,新竹市東區中華路二段159號,03-5355890,120.979828,24.807053
3512011132,北區,新竹市,東區,彭耳鼻喉科診所,新竹市東區中央路195號,03-5428888,120.973597,24.808684
3512011196,北區,新竹市,東區,普惠耳鼻喉科,新竹市東區食品路259號,03-5615151,120.973793,24.795472
3512011267,北區,新竹市,東區,邱國華耳鼻喉科診所,新竹市東區北大路66 號,03-5358758,120.972097,24.812424
3512011356,北區,新竹市,東區,英慈耳鼻喉科診所,新竹市東區光復路2段308號,03-5722846,120.998682,24.795555
3512011418,北區,新竹市,東區,林煜朗耳鼻喉科診所,新竹市東區東南街189號,03-5617266,120.97499,24.796703
3512013384,北區,新竹市,東區,謝承霖兒童診所,新竹市東區民族路60號,03-5320520,120.975595,24.806681
3512013449,北區,新竹市,東區,禾康耳鼻喉科診所,新竹市東區西大路142號,03-5623358,120.970001,24.796852
3512013805,北區,新竹市,東區,陽光診所,新竹市東區光復路一段360之5號,03-6662028,121.017513,24.783565
3512013887,北區,新竹市,東區,上允耳鼻喉科診所,新竹市東區光復路一段360之13號,03-5777749,121.017149,24.783733
3512013912,北區,新竹市,東區,林君怡小兒專科診所,新竹市東區龍山東路206號1樓,03-6662718,121.01204,24.788982
3512014115,北區,新竹市,東區,昇安診所,新竹市東區龍山東路1號,03-6662783,121.011666,24.789563
3512014133,北區,新竹市,東區,晨心兒科診所,新竹市東區中央路163號1樓,03-5322066,120.972635,24.808306
3533051476,北區,新竹縣,竹北市,宏仁耳鼻喉專科診所,新竹縣竹北市中正東路265號,03-5558699,121.01318,24.835101
3533052820,北區,新竹縣,竹北市,竹北上允耳鼻喉科診所,新竹縣竹北市勝利一路111號,03-6672585,121.027563,24.821493
3533052679,北區,新竹縣,竹北市,新瓦屋小兒科診所,新竹縣竹北市文興路一段150號1樓,03-6585996,121.026601,24.81123596
3533030440,北區,新竹縣,竹東鎮,呂紹達內科診所,新竹縣竹東鎮大同路19號,03-5966228,121.087343,24.737732
3533032015,北區,新竹縣,竹東鎮,平安葉國安耳鼻喉科診所,新竹縣竹東鎮東寧路三段21號3樓,03-5950002,121.088153,24.736922
3533032024,北區,新竹縣,竹東鎮,平安李昀璇診所,新竹縣竹東鎮東寧路三段21號4樓,03-5950052,121.088153,24.736922
3533061632,北區,新竹縣,湖口鄉,祐健診所,新竹縣湖口鄉中華路52號,03-5972395,121.010612,24.873145
3533061712,北區,新竹縣,湖口鄉,創意診所,新竹縣湖口鄉中山路二段110號1樓,03-5996775,121.0437082,24.90148532
3533061721,北區,新竹縣,湖口鄉,祁詮診所,新竹縣湖口鄉中山路二段110號1樓,03-5996775,121.0437082,24.90148532
3533081536,北區,新竹縣,新豐鄉,永杏小兒科診所,新竹縣新豐鄉新興路75號1樓,03-5572775,120.9925572,24.86638379
3533071058,北區,新竹縣,橫山鄉,橫山庄診所,新竹縣橫山鄉橫山街一段216號,03-5931395,121.116787,24.718767
3535041781,北區,苗栗縣,竹南鎮,悅健耳鼻喉科診所,苗栗縣竹南鎮民權街53之2號,03-7470988,120.87783,24.685811
3535060222,北區,苗栗縣,後龍鎮,張聯合診所,苗栗縣後龍鎮中華路60-12號,037-722333,120.789592,24.616513
3535010802,北區,苗栗縣,苗栗市,吳耳鼻喉科診所,苗栗縣苗栗市中山路470號,037-329666,120.820706,24.559895
3535012039,北區,苗栗縣,苗栗市,葉耳鼻喉科診所,苗栗縣苗栗市中正路623 號,037-368996,120.820008,24.556244
3535050235,北區,苗栗縣,頭份市,莊耳鼻喉科診所,苗栗縣頭份市中華路938號,037-681787,120.908034,24.686109
3535051830,北區,苗栗縣,頭份市,黃耳鼻喉科診所,苗栗縣頭份市中華路938號,037-681787,120.908027,24.686112
3536030451,中區,臺中市,大甲區,琉璃光診所,台中市大甲區順天路342號,04-26873051,120.6272075,24.35025191
3536200757,中區,臺中市,大里區,陳建利診所,台中市大里區成功路387號,04-24935145,120.702613,24.088076
3503190362,中區,臺中市,太平區,天乙診所,台中市太平區新仁路一段154號,04-22760110,120.703517,24.111255
3536191066,中區,臺中市,太平區,黃健郎耳鼻喉科診所,台中市太平區樹孝路14號,04-23917936,120.716558,24.150531
3503290045,中區,臺中市,北屯區,承康診所,台中市北屯區東山路一段300-1號,04-24377838,120.720153,24.175736
3503290321,中區,臺中市,北屯區,萊恩耳鼻喉科診所,台中市北屯區崇德路二段205號,04-22466000,120.685379,24.173784
3517082999,中區,臺中市,北屯區,承安耳鼻喉科診所,台中市北屯區北屯路441號,04-22425252,120.700744,24.179698
3517052311,中區,臺中市,北區,康暉耳鼻喉科診所,台中市北區中清路一段798號,04-22966161,120.6721413,24.1714297
3536131220,中區,臺中市,外埔區,佳優診所,台中市外埔區甲后路三段1042號,04-26832807,120.6620103,24.32391487
3503272145,中區,臺中市,西屯區,台中工業區員工診所,台中市西屯區工業五路二號,04-23507295,120.607879,24.168796
3517020891,中區,臺中市,東區,惟康耳鼻喉科診所,台中市東區建成路662號,04-22808716,120.69053,24.132027
3536020339,中區,臺中市,東勢區,維恩耳鼻喉科診所,台中市東勢區豐勢路372號,04-25885413,120.829571,24.254346
3536021452,中區,臺中市,東勢區,長頸鹿小兒科診所,台中市東勢區豐勢路418號,04-25771809,120.8292479,24.25540886
3503280987,中區,臺中市,南屯區,主悅診所,台中市南屯區干城街269號1樓,04-22540711,120.632392,24.152346
3517073356,中區,臺中市,南屯區,東寧耳鼻喉科診所,台中市南屯區東興路二段289號1樓,04-24711200,120.652861,24.144138
3536012515,中區,臺中市,豐原區,張宗聖耳鼻喉科診所,台中市豐原區中正路66號,04-25200049,120.7215,24.252807
3537081345,中區,彰化縣,二林鎮,明穎耳鼻喉科診所,彰化縣二林鎮仁愛路676號,04-8969662,120.364318,23.902161
3538011918,中區,南投縣,南投市,蔡良迪診所,南投縣南投市中學西路85號,049-2391296,120.6912946,23.94614402
3539020368,南區,雲林縣,斗南鎮,瑞安耳鼻喉科診所,雲林縣斗南鎮新興街94號,05-5976399,120.480009,23.674824
3539040146,南區,雲林縣,西螺鎮,茂杉診所,雲林縣西螺鎮福興路141號,05-5862213,120.460577,23.798473
3539030408,南區,雲林縣,虎尾鎮,曾慶隆耳鼻喉科診所,雲林縣虎尾鎮中山路59號,05-6338586,120.4342817,23.70771784
3522011555,南區,嘉義市,東區,趙善楷耳鼻喉科診所,嘉義市東區新生路230號,05-2759955,120.46093,23.48412
3521030378,南區,臺南市,中西區,李朝泰小兒科診所,台南市中西區成功路319號,06-2256618,120.200418,22.999849
3521040909,南區,臺南市,北區,陳威文耳鼻喉科診所,台南市北區開元路418號,06-2750471,120.225643,23.010668
3521042654,南區,臺南市,北區,許庭碩耳鼻喉科診所,台南市北區臨安路二段252號,06-2282238,120.201365,23.004221
3521040838,南區,臺南市,北區,陳文?耳鼻喉科診所,台南市北區公園路703號,06-2833398,120.2144726,23.01685383
3505310068,南區,臺南市,永康區,成美診所,台南市永康區中華路393號,06-3039028,120.233076,23.009423
3541311098,南區,臺南市,永康區,許進賢耳鼻喉科診所,台南市永康區大灣里民族路376號,06-2724321,120.266668,23.007929
3541312871,南區,臺南市,永康區,阮嵩翔耳鼻喉科診所,台南市永康區大灣路930號,06-2728334,120.255268,22.999642
3541312997,南區,臺南市,永康區,史地分小兒科診所,台南市永康區大橋一街57號,06-3039099,120.227424,23.016958
3505370055,南區,臺南市,安南區,杏安耳鼻喉科診所,台南市安南區安中路一段675號1樓,06-2550296,120.197306,23.041803
3521062478,南區,臺南市,安南區,陳昱成耳鼻喉科診所,台南市安南區海佃路一段196號,06-2800178,120.191692,23.02494
3505050183,南區,臺南市,佳里區,佳安診所,台南市佳里區中山路188號 ,06-7237768,120.17718,23.15922
3521011275,南區,臺南市,東區,路加小兒科診所,台南市東區中華東路二段185巷26號,06-2883000,120.233749,22.984421
3521012610,南區,臺南市,東區,丁慶雄耳鼻喉科診所,台南市東區裕農路613號,06-2371000,120.235236,22.988734
3521013108,南區,臺南市,東區,陳勃旭耳鼻喉科診所,台南市東區崇善路438號,06-3358868,120.22918,22.973756
3505330300,南區,臺南市,南區,加恩耳鼻喉專科診所,台南市南區金華路一段450號,06-2616598,120.190805,22.972232
3505060027,南區,臺南市,新化區,膚仕美診所,台南市新化區忠孝路142號1樓,06-5988605,120.303673,23.037899
3541061691,南區,臺南市,新化區,徐小兒科診所,台南市新化區中山路193號,06-5901995,120.3102999,23.03669633
3541280203,南區,臺南市,歸仁區,蘇祐嘉耳鼻喉科診所,台南市歸仁區中山路二段145號,06-2307147,120.290969,22.966987
3502054465,高屏區,高雄市,三民區,謝明容耳鼻喉科診所,高雄市三民區三民區大昌二路142號1樓,07-3973999,120.332324,22.644197
3502054527,高屏區,高雄市,三民區,黃志維耳鼻喉科診所,高雄市三民區建工路608號,07-3947605,120.323138,22.649477
3507320231,高屏區,高雄市,三民區,崇田耳鼻喉科診所,高雄市三民區建工路302號1樓,07-3899900,120.331613,22.653659
3502112104,高屏區,高雄市,小港區,合田耳鼻喉科診所,高雄市小港區漢民路337號1F,07-8013571,120.355224,22.567098
3502030554,高屏區,高雄市,左營區,加安耳鼻喉科診所,高雄市左營區左營大路95號,07-5816899,120.288363,22.682679
3502030723,高屏區,高雄市,左營區,楊宜璋耳鼻喉科診所,高雄市左營區明誠二路362號,07-5591007,120.307227,22.661249
3502032334,高屏區,高雄市,左營區,謝宗哲耳鼻喉科診所,高雄市左營區裕誠路424號,07-5584717,120.305456,22.665821
3502033297,高屏區,高雄市,左營區,福山診所,高雄市左營區重愛路218號,07-3482323,120.315601,22.685597
3542141438,高屏區,高雄市,阿蓮區,聖心診所,高雄市阿蓮區中正路423號,07-6313288,120.3318341,22.88065065
3502070825,高屏區,高雄市,前金區,余國榮耳鼻咽喉科診所,高雄市前金區中華三路227 號,07-2167126,120.293929,22.633792
3542200272,高屏區,高雄市,梓官區,蔡政達診所,高雄市梓官區廣澤路2號2樓,07-6173295,120.255339,22.72978361
3507330595,高屏區,高雄市,新興區,雄大診所,高雄市新興區民族二路90號,07-2232000,120.3138301,22.63357609
3502040612,高屏區,高雄市,楠梓區,慶仁耳鼻喉科診所,高雄市楠梓區軍校路884號,07-3658663,120.292115,22.71225
3507310164,高屏區,高雄市,楠梓區,林邑樵耳鼻喉科診所,高雄市楠梓區益群路6號,07-3600819,120.297783,22.72363
3507310342,高屏區,高雄市,楠梓區,建霖診所,高雄市楠梓區鳳楠路248號1樓,07-3523006,120.329623,22.726123
3507310351,高屏區,高雄市,楠梓區,季建華耳鼻喉科診所,高雄市楠梓區加昌路618號1樓,07-3663331,120.298018,22.71554
3402040512,高屏區,高雄市,楠梓區,日月光半導體製造股份有限公司附設員工醫務室,高雄市楠梓區經五路123號,07-3617131#10003,120.3013484,22.72199139
3502100079,高屏區,高雄市,旗津區,白鋒釗診所,高雄市旗津區中洲三路99-1號,07-5718239,120.281232,22.596131
3542011935,高屏區,高雄市,鳳山區,唯均耳鼻喉科診所,高雄市鳳山區海洋2路139號,07-7638199,120.348331,22.6128
3543031646,高屏區,屏東縣,東港鎮,侯友益耳鼻喉科診所,屏東縣東港鎮光復路一段311號,08-8337001,120.458326,22.469742
3543011779,高屏區,屏東縣,屏東市,華正診所,屏東縣屏東市華正路6號,08-7378806,120.5036206,22.68724362
3543041259,高屏區,屏東縣,恆春鎮,李立瑋診所,屏東縣恆春鎮福德路100號,08-8880172,120.7429916,22.00357411
3544011602,高屏區,澎湖縣,馬公市,黃冠榮耳鼻喉科診所,澎湖縣馬公市中華路181號,06-9272860,119.574465,23.571856
3545011124,東區,花蓮縣,花蓮市,嘉光耳鼻喉科診所,花蓮縣花蓮市明禮路71之5號,03-8341440,121.608309,23.982284
3546010345,東區,臺東縣,臺東市,余耳鼻喉科診所,台東縣台東市光明路123號,08-9328855,121.1522302,22.75547832
